apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
1509354,1509355,@115858 what’s wrong with the I️ ?!,@470341 We can offer some guidance with that.  Please meet us in DM so we can assist. https://t.co/GDrqU22YpT,Fri Nov 03 05:50:23 +0000 2017
1551325,1551326,"@AppleSupport @183235 I'm facing same issue for iOS 11.1, please guide me how to fix it",@480054 Let's check that out for you. Send us a DM to get started. https://t.co/GDrqU22YpT,Fri Nov 03 23:42:54 +0000 2017
627961,627959,@AppleSupport Alrdy tried all the instructions. Screen only showed this despite the other device being available. https://t.co/VhQPEM3TZu,"@268730 When you tap on where it shows AirDrop at the top, what shows there? Do you see any other devices after doing that? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT",Wed Nov 22 15:34:03 +0000 2017
1745486,1745488,Honestly though can someone help me figure out what this @115858 problem is?? I don't get it,@526303 We'd like to help. DM us what you are experiencing and we will go from there. https://t.co/GDrqU22YpT,Tue Nov 07 06:20:40 +0000 2017
1539953,1539951,@AppleSupport All them except the two most recents. It started happening about 6 weeks ago when I bought extra iCloud storage,@477296 How much iCloud storage did you purchase and how much do you currently have available?,Sat Nov 04 09:56:11 +0000 2017
2378130,2378131,"Okay @115858, YOURE annoying! https://t.co/PGukAaAyn0","@685842 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/tHicJHB57O DM us for more information. https://t.co/GDrqU22YpT",Tue Nov 14 03:53:51 +0000 2017
1762989,1762988,"@AppleSupport DM, you all never respond to DMs",@273592 We've received your DM and look forward to working with you there. https://t.co/GDrqU22YpT,Tue Nov 07 23:02:29 +0000 2017
1675441,1675442,Why is the letter i showing like this I️  ?  @115858 @AppleSupport,@509730 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 05:17:37 +0000 2017
1279931,1279932,@115858 is there a battery life issue on this new update b’cause i’m sick of my phone dying 20% every 10 minute’s when I’m not even on it 🙂🙂🙂,@419478 We're here to help. Which iOS version did you update to?  Let us know in DM. https://t.co/GDrqU22YpT,Thu Oct 26 15:52:23 +0000 2017
691203,691202,@AppleSupport Hard to tell since it is so random. On same network at home; but also occurs on cellular when using CarPlay to navigate.,@285166 Let's work on a solution together. Please DM us with the country where you're located in to continue. https://t.co/GDrqU22YpT,Wed Oct 11 02:58:39 +0000 2017
1442804,1442803,@AppleSupport Wifi,"@454768 Got it, thanks. These steps will help with updating over Wi-Fi: https://t.co/Ui1yTnOCUz
Need further assistance? Let us know.",Mon Oct 16 21:18:28 +0000 2017
1910786,1910787,"@AppleSupport iPhone7+ after update:music switches on and off constantly,phone crashes,haptics not working,no control over sound. disaster🙃",@398081 Let us help. Follow up with us in DM. Tell us more details of the issues and the version of iOS 11 installed there. https://t.co/GDrqU22YpT,Tue Oct 24 22:18:23 +0000 2017
33395,33397,@115858 Thank you for your quick reply. Problem solved automatically next day,@123386 Glad to hear it. Let us know if anything else comes up.,Wed Nov 01 06:52:17 +0000 2017
594707,594708,@AppleSupport When will Apple Pay be available in iMessage? I updated yesterday to iOS 11.2. Thanks!,"@176772 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week",Sun Dec 03 17:29:55 +0000 2017
663585,663587,@AppleSupport my battery life has been horrible since I updated to iOS 11. Will there be a fix coming for this?,@278148 Let's help get that improved. Check out the suggestions here: https://t.co/bivpdfBNJ6 but keep us posted.,Tue Oct 03 16:42:12 +0000 2017
1769341,1769339,@AppleSupport Nah doesn’t work. My “O” now autocorrects to an I️,@531956 Please send us a DM and we will look into this further with you. https://t.co/GDrqU22YpT,Tue Nov 07 23:37:35 +0000 2017
2960168,2960166,@AppleSupport 11.1.2 the recent one,@816988 Got it. Reach us via DM to gather more information. https://t.co/GDrqU22YpT,Wed Nov 29 20:25:31 +0000 2017
1648416,1648417,@AppleSupport ummm can this “question mark in a box” issue get resolved please,@503586 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Sun Nov 05 19:39:04 +0000 2017
1671973,1671971,@AppleSupport My notifications aren’t showing up since I updated my phone. What’s happening @AppleSupport ?,"@508894 We can help. What version of iOS are you running? Also, what happens after you restart your device?",Mon Nov 06 13:40:03 +0000 2017
1686917,1686918,@512317 Damnit @AppleSupport help us in a time of need,@512316 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Mon Nov 06 17:03:11 +0000 2017
29550,29553,Since the newest update my MAC won't stay connected to my mouse &amp; kb (bluetooth). Help @AppleSupport !?!,"@122490 We know how essential Bluetooth is to using wireless devices. We'll be happy to work with you to get to the bottom of this. To confirm, you updated to macOS 10.13.1, correct? Have you tried unpairing and repairing your Bluetooth devices?",Wed Nov 22 15:33:17 +0000 2017
1757764,1757765,no what the fuck i’m trying to fix it why won’t it work what the fuck is happening @115858,@529202 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 17:22:14 +0000 2017
1796826,1796827,"Why is ios 11 awful @AppleSupport , volume buttons don’t work from home screen and music doesn’t show up while it’s playing please do better",@539904 That's not normal behavior at all. Let's chat in Direct Message and see what's causing the trouble with the volume buttons. https://t.co/GDrqU22YpT,Fri Oct 13 20:06:46 +0000 2017
244587,244588,@applesupport im having a lot of trouble with my watch. Whenever I launch the running app it doesn’t track the mileage.,@174108 We want to help! Are these the steps you used to track your workout: https://t.co/ik0A8dg7Jt,Thu Oct 05 03:23:10 +0000 2017
1395083,1395085,@115858 how easy would it be to change the account the direct debit for my Apple Music subscription?,@443184 Hello. Are you looking to change your billing information for your Apple Music subscription?,Sat Oct 28 10:56:05 +0000 2017
1691733,1691734,Me explaining my self to my friends as to why me cannot say the letter “I️” without I️ popping up 😂🙄 @AppleSupport fix this,@513516 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 18:16:28 +0000 2017
2783265,2783264,@AppleSupport It all started with 11. Have submitted my feedback to apple being Beta User also. Didn’t  get any revert. iPhone Functions are delayed to death. It’s Crüel and annoying. Restart doesn’t help at all.,@777192 Let's dig into this deeper over DM. Please message us there: https://t.co/GDrqU22YpT,Tue Nov 21 18:32:23 +0000 2017
1883006,1883008,@115858 I don’t appreciate my phone bugging out just because you guys have to make an update,@248309 Help is here. Please shoot us a DM and briefly share what's going on. We'll be glad to help in any way we can. Tap here: https://t.co/GDrqU22YpT,Mon Oct 23 01:39:35 +0000 2017
2575301,2575303,@AppleSupport Need help with dropped calls since 11.1.1 update today.,"@730273 We are here to help. Can you tell us a bit more about the calls? Does this happen with certain contacts, at certain times of the day, or in certain locations?",Thu Nov 16 19:49:17 +0000 2017
2773272,2773274,"@AppleSupport I really need help with this. A subscription that keeps on charging every month (though doesn't work) and is impossible to cancel, as you see. https://t.co/OJwaZZic8z","@763295 If you are having issues turning off that subscription, you can use this link to report that to the iTunes Store: https://t.co/TnACmwZbFZ or you can reach out to our iTunes Store team for further assistance:  https://t.co/SDIe7UiyJN",Tue Nov 21 06:48:21 +0000 2017
1594958,1594960,"When I try to open Videos in my Gallery , it gives loading sign ?!!!
@AppleSupport https://t.co/zerW6K0oe3",@251103 We'd like to help. Can you tell us which device and version of software you're using and when this began?,Sat Nov 04 17:48:22 +0000 2017
898611,898609,@AppleSupport Didn’t experience with the iPhone 8.. i restored from back up,"@225528 Alright, can you tell us what app you're using to listen to music?  Let us know via DM: https://t.co/GDrqU2kzhr",Wed Nov 08 00:43:10 +0000 2017
2911732,2911733,@AppleSupport How I buy a new iPhone 7s 3 weeks ago and the screen is just gonna go black on me and not turn back on??🤔🤔,@806038 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,Tue Nov 28 21:51:32 +0000 2017
1807819,1807820,"Yo @115858 when’re you gunna fix the shit update that you just put on my phone? My speaker, nor my flashlight does not work now. #updates",@543114 We're here to help! What happens when you try to use the Flashlight feature? DM us if this was after installing 11.0.3? https://t.co/GDrqU22YpT,Sat Oct 14 08:32:53 +0000 2017
2942187,2942188,Sooo my iphone 7 screen is unresponsive @115858 why? It has no cracks or damages,@812877 We'd be happy to look into this with you more in detail.  Let us know in DM the version of iOS you're using ans when you notice the device becomes the most unresponsive. https://t.co/GDrqU22YpT,Wed Nov 29 06:05:11 +0000 2017
1816569,1816570,@115858 Used to be able to go 12 hours on a charge. Now it goes 7 if I’m lucky and dies on 30%,@545697 We're here to help. Let's work on this together in DM. https://t.co/GDrqU22YpT,Wed Oct 18 02:45:53 +0000 2017
938126,938116,@AppleSupport @342368 My Acura no longer downloads my phones address book.,@342376 We'd like to help get it working right. Which model is it and does it have iOS 11.0.3 installed? Any steps tried?,Sun Oct 22 22:51:02 +0000 2017
1178098,1178101,@AppleSupport my photos (specifically adding photos to texts and screenshots) are SUPER buggy. I can’t send pics anymore to ppl 😒😫,@397073 Let us help. Tell us what happens when you try to send pictures. Do you get an error message of any kind?,Tue Oct 24 21:08:48 +0000 2017
1063117,1063119,@115858 this is ridiculous i have to charge it everyday for the same usage when the old one would make it 2 days and only get to 20%,@371027 We know how important your battery life is and would like to help. What kind of iPhone do you have? What is your iOS version?,Mon Oct 23 10:00:39 +0000 2017
1496714,1496715,Bro @AppleSupport wtf is this “ I️ “ shit,@467485 Let's take a look into this together. Which device and OS are we working with? Let us know in DM. https://t.co/GDrqU22YpT,Fri Nov 03 03:13:42 +0000 2017
285730,285731,"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?",@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ,Fri Oct 06 07:45:23 +0000 2017
1167952,1167953,"@115858 since you made the 10.13 update, haven't been able to restore a full time machine or a full disk image. nice one, you broke 2 backups",@345871 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,Sun Oct 15 07:33:47 +0000 2017
52303,52305,I’m guessing this isn’t from you @AppleSupport,@127765 This appears to be a phishing attempt. This article explains how to identify and report them: https://t.co/LNMCdqt6fD,Wed Nov 01 17:49:58 +0000 2017
2815576,2815578,@AppleSupport I'm using an iPhone 7 and have a question... when I get a text message and notification shows up on lock screen.. any way to delete it right there or do I have to unlock phone and go into messages every time?,@296329 Thanks for reaching out to us. We can help. In order to delete the notification you would need to go into the Messages app. Let us know if you have any questions.,Mon Nov 27 02:54:26 +0000 2017
32381,32383,Hey @AppleSupport this is what happened after 10.13.1 please advise.!! https://t.co/ak14ZArtkf,@123175 We want your Mac to work as expected. Does this message come back up if you click the Restart button?,Wed Nov 01 06:21:40 +0000 2017
